Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
Link36_AxisRy_Wrist_Flexion,-0.00278270226153091,0.0506978853954701,-0.000512408108588609,0,0,0,0.0948668355723175,6.39849613421153E-05,5.73647920860369E-06,3.49414578842124E-06,2.95679718312657E-05,-7.83640400278746E-06,4.67669259633923E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link36_AxisRy_Wrist_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link36_AxisRy_Wrist_Flexion.STL,,CLOVIS25_URDF_R36_V1-1,R36_Origin_Wrist_Flexion,R36_AxisRy_Wrist_Flexion,R36_AxisRy_Wrist_Flexion,revolute,0,0,0,1.5708,-1.4835,0,Link35_AxisRx_Wrist_Abduction,0,0,-1,0,0,0,0,,,,,,,,
Link51_AxisRz_ThumbKnucle_Rotation,-4.91409359870687E-08,-0.000121891601792302,0.00201210065266348,0,0,0,0.00115968038152584,4.03439585122942E-08,-2.3926872441935E-13,-3.87054840494303E-14,4.18267857957113E-08,-4.02150632626583E-10,1.66744809622269E-08,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link51_AxisRz_ThumbKnucle_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link51_AxisRz_ThumbKnucle_Rotation.STL,,CLOVIS25_URDF_R51_V1-1,R51_Origin_ThumbKnucle_Rotation,R51_AxisRz_ThumbKnucle_Rotation,R51_AxisRz_ThumbKnucle_Rotation,revolute,0.020899,0.0382,-0.021786,-1.5708,0,3.1416,Link36_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link52_AxisRy_ThumbKnucle_Flexion,0.00616866200396485,-0.0146131442688382,-8.87240666769262E-08,0,0,0,0.00310333576369739,2.79345952527214E-07,5.45699827270721E-08,1.93583934066063E-12,1.60619700743413E-07,-1.82698794798632E-12,2.38435467591494E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link52_AxisRy_ThumbKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link52_AxisRy_ThumbKnucle_Flexion.STL,,CLOVIS25_URDF_R52_V1-1,R53_Origin_Thumb_Flexion,R52_AxisRy_ThumbKnucle_Flexion,R52_AxisRy_ThumbKnucle_Flexion,revolute,0,0.028971,-0.0077892,3.1416,-1.5708,0,Link51_AxisRz_ThumbKnucle_Rotation,0,0,1,0,0,0,0,,,,,,,,
Link53_AxisRy_Thumb_Flexion,7.16902495655203E-05,0.00984633190079492,-0.000109122506525783,0,0,0,0.00389502563585412,3.31740758410829E-07,8.52234616085918E-08,-3.03665120916498E-10,1.48960518802376E-07,8.3187693987597E-10,3.11286681941714E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link53_AxisRy_Thumb_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link53_AxisRy_Thumb_Flexion.STL,,CLOVIS25_URDF_R53_V1-1,R53_Origin_Thumb_Flexion,R53_AxisRy_Thumb_Flexion,R53_AxisRy_Thumb_Flexion,revolute,0,0,0,0,0,0,Link52_AxisRy_ThumbKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link54_AxisRx_IndexKnucle_Abduction,0.000121891601791602,4.914092399666E-08,-0.00201210065265253,0,0,0,0.00115968038152584,4.18267857957199E-08,-2.39268722725486E-13,-4.02150632623775E-10,4.03439585123012E-08,-3.87054859986977E-14,1.66744809622338E-08,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link54_AxisRx_IndexKnucle_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link54_AxisRx_IndexKnucle_Abduction.STL,,CLOVIS25_URDF_R54_V1-1,R54_OriginLocation_IndexKnucle_Abduction,R54_AxisRx_IndexKnucle_Abduction,R54_AxisRx_IndexKnucle_Abduction,revolute,0,0.10071,-0.03,-1.5708,0,-1.5708,Link36_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link55_AxisRy_IndexKnucle_Flexion,-0.00211406335375969,0.0145062489951216,-4.40290241765506E-09,0,0,0,0.00305079596232099,2.87529730754127E-07,-1.55515958091936E-08,-1.24036019454895E-13,1.38377543503246E-07,-3.76599756784399E-13,2.29166032829361E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link55_AxisRy_IndexKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link55_AxisRy_IndexKnucle_Flexion.STL,,CLOVIS25_URDF_R55_V1-1,R55_OriginLocation_IndexKnucle_Flexion,R55_AxisRy_IndexKnucle_Flexion,R55_AxisRy_IndexKnucle_Flexion,revolute,0,0,0,1.5708,-1.5708,0,Link54_AxisRx_IndexKnucle_Abduction,0,0,-1,0,0,0,0,,,,,,,,
Link56_AxisRy_IndexMiddle_Flexion,0.00240152083458003,0.00654385041932792,-7.7800487937256E-05,0,0,0,0.00237461021631888,1.93784109250359E-07,1.60821542165143E-08,7.9586171499932E-11,9.31756219047224E-08,3.55124367944556E-10,1.51786468172035E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link56_AxisRy_IndexMiddle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link56_AxisRy_IndexMiddle_Flexion.STL,,CLOVIS25_URDF_R56_V1-1,R56_Origin_IndexMiddle,R56_AxisRy_IndexMiddle_Flexion,R56_AxisRy_IndexMiddle_Flexion,revolute,0,0.03,0,-3.1416,0,3.1416,Link55_AxisRy_IndexKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link57_AxisRy_IndexTip_Flexion,-0.0055511693115998,0.00681823871642107,-2.21893248197186E-06,0,0,0,0.00253828371370102,1.28437698390913E-07,2.58021659424518E-08,7.27690086494829E-12,8.57012975056649E-08,-6.3136370901294E-11,1.10632726364156E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link57_AxisRy_IndexTip_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link57_AxisRy_IndexTip_Flexion.STL,,CLOVIS25_URDF_R57_V1-1,R57_Origin_IndexTip,R57_AxisRy_IndexTip_Flexion,R57_AxisRy_IndexTip_Flexion,revolute,-0.00093853,0.018977,-0.0001,0,0,0,Link56_AxisRy_IndexMiddle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link58_AxisRy_MiddleFingerKnucle_Flexion,-0.00211406335375613,0.0145062489951233,-4.4029032260362E-09,0,0,0,0.00305079596232099,2.87529730754109E-07,-1.55515958091894E-08,-1.24036018072133E-13,1.38377543503253E-07,-3.7659975848515E-13,2.29166032829349E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link58_AxisRy_MiddleFingerKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link58_AxisRy_MiddleFingerKnucle_Flexion.STL,,CLOVIS25_URDF_R58_V1-1,R58_Origin_MiddleFingerKnucle,R58_AxisRy_MiddleFingerKnucle_Flexion,R58_AxisRy_MiddleFingerKnucle_Flexion,revolute,0,0.0958,-0.0121,0,0,0,Link36_AxisRy_Wrist_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link59_AxisRy_MiddleFingerMiddle_Flexion,0.00240152083459483,0.00654385041930911,-7.78004879408538E-05,0,0,0,0.00237461021631887,1.93784109250358E-07,1.6082154216516E-08,7.95861715003474E-11,9.31756219047186E-08,3.55124367944202E-10,1.5178646817203E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link59_AxisRy_MiddleFingerMiddle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link59_AxisRy_MiddleFingerMiddle_Flexion.STL,,CLOVIS25_URDF_R59_V1-1,R59_Origin_MiddleFingerMiddle,R59_AxisRy_MiddleFingerMiddle_Flexion,R59_AxisRy_MiddleFingerMiddle_Flexion,revolute,0,0.03,-0.0001,-3.1416,0,-3.1416,Link58_AxisRy_MiddleFingerKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link71_AxisRy_MiddleFingerTip_Flexion,-0.00555116931158445,0.00681823871640319,-2.21893248306126E-06,0,0,0,0.00253828371370102,1.28437698390917E-07,2.58021659424495E-08,7.2769008648212E-12,8.57012975056694E-08,-6.3136370901502E-11,1.10632726364166E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link71_AxisRy_MiddleFingerTip_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link71_AxisRy_MiddleFingerTip_Flexion.STL,,CLOVIS25_URDF_R71_V1-1,R71_Origin_MiddleFingerTip,R71_AxisRy_MiddleFingerTip_Flexion,R71_AxisRy_MiddleFingerTip_Flexion,revolute,-0.00093853,0.018977,-0.0001,0,0,0,Link59_AxisRy_MiddleFingerMiddle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link72_AxisRy_PinkyKnucle_Flexion,-0.00211406335375966,0.0145062489951216,-0.00900000440290133,0,0,0,0.00610159192464205,5.75059461508261E-07,-3.110319161842E-08,-2.48072038654902E-13,2.76755087006631E-07,-7.53199512965244E-13,4.58332065658863E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link72_AxisRy_PinkyKnucle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link72_AxisRy_PinkyKnucle_Flexion.STL,,CLOVIS25_URDF_R72_V1-1,R72_Origin_PinkyKnucle,R72_AxisRy_PinkyKnucle_Flexion,R72_AxisRy_PinkyKnucle_Flexion,revolute,0,0.0958,0.0239,0,0,0,Link36_AxisRy_Wrist_Flexion,0,0,1,0,0,0,0,,,,,,,,
Link73_AxisRy_PinkyMiddle_Flexion,0.00240152083459336,0.0065438504193108,0.00892219951206063,0,0,0,0.00474922043263773,3.87568218500719E-07,3.2164308433028E-08,1.59172343000888E-10,1.86351243809436E-07,7.10248735888108E-10,3.03572936344064E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link73_AxisRy_PinkyMiddle_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link73_AxisRy_PinkyMiddle_Flexion.STL,,CLOVIS25_URDF_R73_V1-1,R73_Origin_PinkyMiddle,R73_AxisRy_PinkyMiddle_Flexion,R73_AxisRy_PinkyMiddle_Flexion,revolute,0,0.03,-0.0001,3.1416,0,-3.1416,Link72_AxisRy_PinkyKnucle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link74_AxisRy_PinkyTip_Flexion,-0.00555116931158375,0.00681823871640161,0.00899778106751594,0,0,0,0.00507656742740204,2.56875396781832E-07,5.16043318849003E-08,1.45538017299102E-11,1.71402595011334E-07,-1.262727418032E-10,2.21265452728324E-07,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link74_AxisRy_PinkyTip_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link74_AxisRy_PinkyTip_Flexion.STL,,CLOVIS25_URDF_R74_V1-1,R74_Origin_PinkyTip,R74_AxisRy_PinkyTip_Flexion,R74_AxisRy_PinkyTip_Flexion,revolute,-0.00093853,0.018977,-0.0001,0,0,0,Link73_AxisRy_PinkyMiddle_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link40_AxisRy_Shoulder_Flexion,-0.00121123558723257,-0.00325052552894097,-0.0120546201896226,0,0,0,0.0372585040308182,1.59292439561581E-05,-1.20796833909011E-06,4.79452740206935E-07,1.63936933589084E-05,8.0280097484525E-07,2.03152999256755E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link40_AxisRy_Shoulder_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link40_AxisRy_Shoulder_Flexion.STL,,CLOVIS25_URDF_R40_V1-1,R40_Origin_Shoulder_Flexion,R40_AxisRy_Shoulder_Flexion,R40_AxisRy_Shoulder_Flexion,revolute,0.028926,0.10137,0.13085,-2.8889,1.3002,1.5708,Link2_AxisRy_Abs_Pitch,0,0,1,0,0,0,0,,,,,,,,
Link41_AxisRz_Shoulder_Rotation,-0.031037590317066,0.0149616403812064,-0.00284732124355624,0,0,0,0.0306386900120499,1.91180620203453E-05,2.81663109524512E-07,-8.43194947317033E-07,2.64926204617935E-05,-1.49808930781167E-07,1.44968161981896E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link41_AxisRz_Shoulder_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link41_AxisRz_Shoulder_Rotation.STL,,CLOVIS25_URDF_R41_V1-1,R41_Origin_Shoulder_Rotation,R41_AxisRz_Shoulder_Rotation,R41_AxisRz_Shoulder_Rotation,revolute,0,0,-0.0185,-1.5708,-1.3181,1.5708,Link40_AxisRy_Shoulder_Flexion,0,0,-1,0,0,0,0,,,,,,,,
Link42_AxisRx_Shoulder_Abduction,-0.0104533722287961,0.0621641528033098,-0.0367098346341928,0,0,0,0.102684755192033,0.000190384776363635,3.56985264472031E-06,-8.38018795361799E-06,8.95074856580027E-05,1.36363519746056E-05,0.000128462975328787,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link42_AxisRx_Shoulder_Abduction.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link42_AxisRx_Shoulder_Abduction.STL,,CLOVIS25_URDF_R42_V1-1,R42_Origin_Shoulder_Abduction,R42_AxisRx_Shoulder_Abduction,R42_AxisRx_Shoulder_Abduction,revolute,-0.04,0.035,0,-1.5708,-0.2706,0,Link41_AxisRz_Shoulder_Rotation,0,0,-1,0,0,0,0,,,,,,,,
Link43_AxisRy_Elbow_Flexion,-0.0080727687932108,-0.0218914501989354,3.10108556528244E-07,0,0,0,0.0625250269673178,2.66478004431713E-05,6.31836864625833E-07,-1.40643338442552E-11,2.90856883755307E-05,-2.34225449340681E-10,2.16871103273754E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link43_AxisRy_Elbow_Flexion.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link43_AxisRy_Elbow_Flexion.STL,,CLOVIS25_URDF_R43_V1-1,R43_Origin_Elbow_Flexion,R43_AxisRy_Elbow_Flexion,R43_AxisRy_Elbow_Flexion,revolute,-0.01133,0.12951,-0.035,1.5708,0,-1.4835,Link42_AxisRx_Shoulder_Abduction,0,0,1,0,0,0,0,,,,,,,,
Link44_AxisRz_Wrist_Rotation,-0.00052013572072046,0.000899444800886948,-0.0257687218150331,0,0,0,0.0957043838830596,5.31198214472714E-05,4.22873926070956E-08,-1.80532683877414E-07,5.30300163545773E-05,1.147383149236E-06,3.79612077187454E-05,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link44_AxisRz_Wrist_Rotation.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://CLOVIS25_URDF_Assembly_V1_With_Arms/meshes/Link44_AxisRz_Wrist_Rotation.STL,,CLOVIS25_URDF_R44_V1-1,R44_Origin_Wrist_Rotation,R44_AxisRz_Wrist_Rotation,R44_AxisRz_Wrist_Rotation,revolute,-0.04,-0.019,0,-1.5782,1.5708,-1.5782,Link43_AxisRy_Elbow_Flexion,0,0,-1,0,0,0,0,,,,,,,,
